Date,Open,High,Low,Close,Adj Close,Volume
2024-02-26,7.194400,7.197500,7.193900,7.194400,7.194400,0
2024-02-27,7.196300,7.197700,7.196200,7.196300,7.196300,0
2024-02-28,7.197400,7.198400,7.196900,7.197400,7.197400,0
2024-02-29,7.196000,7.196100,7.187100,7.196000,7.196000,0
2024-03-01,7.187200,7.198300,7.187000,7.187200,7.187200,0
2024-03-04,7.195800,7.198400,7.195200,7.195800,7.195800,0
2024-03-05,7.198900,7.199500,7.192900,7.198900,7.198900,0
2024-03-06,7.196000,7.198500,7.195800,7.196000,7.196000,0
2024-03-07,7.195900,7.197800,7.192000,7.195900,7.195900,0
2024-03-08,7.192300,7.193300,7.183700,7.192300,7.192300,0
2024-03-11,7.185200,7.191300,7.179300,7.185200,7.185200,0
2024-03-12,7.183800,7.184600,7.171100,7.183800,7.183800,0
2024-03-13,7.181000,7.194100,7.180500,7.181000,7.181000,0
2024-03-14,7.186600,7.193300,7.186200,7.186600,7.186600,0
2024-03-15,7.192200,7.195900,7.192200,7.192200,7.192200,0
2024-03-18,7.195000,7.197700,7.194900,7.195000,7.195000,0
2024-03-19,7.197200,7.198500,7.196600,7.197200,7.197200,0
2024-03-20,7.198000,7.198600,7.197100,7.198000,7.198000,0
2024-03-21,7.197600,7.198500,7.194200,7.197600,7.197600,0
2024-03-22,7.198200,7.228700,7.197700,7.198200,7.198200,0
2024-03-25,7.228100,7.227600,7.194800,7.228100,7.228100,0
2024-03-26,7.208400,7.219300,7.207300,7.208400,7.208400,0
2024-03-27,7.217700,7.228100,7.217600,7.217700,7.217700,0
2024-03-28,7.225800,7.229300,7.222400,7.225800,7.225800,0
2024-03-29,7.226500,7.227200,7.218500,7.226500,7.226500,0
2024-04-01,7.220300,7.229900,7.220300,7.220300,7.220300,0
2024-04-02,7.229700,7.235100,7.229500,7.229700,7.229700,0
2024-04-03,7.232400,7.235100,7.232000,7.232400,7.232400,0
2024-04-04,7.234400,7.234900,7.233000,7.234400,7.234400,0
2024-04-05,7.233900,7.234400,7.232200,7.233900,7.233900,0
2024-04-08,7.231400,7.233200,7.227400,7.231400,7.231400,0
2024-04-09,7.229700,7.233600,7.228400,7.229700,7.229700,0
2024-04-10,7.230700,7.233500,7.227300,7.230700,7.230700,0
2024-04-11,7.231500,7.236600,7.230900,7.231500,7.231500,0
2024-04-12,7.235900,7.236700,7.234900,7.235900,7.235900,0
2024-04-15,7.235600,7.237900,7.235600,7.235600,7.235600,0
2024-04-16,7.237000,7.238700,7.232600,7.237000,7.237000,0
2024-04-17,7.236200,7.239400,7.232900,7.236200,7.236200,0
2024-04-18,7.237400,7.238600,7.232400,7.237400,7.237400,0
2024-04-19,7.236700,7.241900,7.235800,7.236700,7.236700,0
2024-04-22,7.239400,7.243000,7.239400,7.239400,7.239400,0
2024-04-23,7.242500,7.246200,7.242300,7.242500,7.242500,0
2024-04-24,7.244500,7.245200,7.242600,7.244500,7.244500,0
2024-04-25,7.244200,7.246400,7.243000,7.244200,7.244200,0
2024-04-26,7.238600,7.246100,7.238000,7.238600,7.238600,0
2024-04-29,7.244600,7.245800,7.239400,7.244600,7.244600,0
2024-04-30,7.237700,7.243400,7.237300,7.237700,7.237700,0
2024-05-01,7.240700,7.240700,7.239600,7.240700,7.240700,0
